Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-02-03,229.1764524471141,231.00994009075865,224.90161912474943,227.2034454345703,73063300,0.0,0.0
2025-02-04,226.44613087125,232.3053359547129,225.84824721606736,231.97650146484375,45067300,0.0,0.0
2025-02-05,227.72160926815613,231.84696405052935,227.46253445166025,231.64767456054688,39620300,0.0,0.0
2025-02-06,230.47183871784503,232.9729696905443,229.61488023403817,232.39501953125,29925300,0.0,0.0
2025-02-07,231.77721918612997,233.17226081850333,226.45609706307513,226.8247985839844,39707200,0.0,0.0
2025-02-10,229.0094413336025,230.0269397294514,226.64521806905947,227.0941162109375,33115600,0.25,0.0
2025-02-11,227.6427961872311,234.6556296697615,227.57297502290857,232.052001953125,53718400,0.0,0.0
2025-02-12,230.63545743654387,236.38140252594312,230.11672290007743,236.29161071777344,45243300,0.0,0.0
2025-02-13,236.33153226758247,241.74826634141837,234.99480784534867,240.94024658203125,53614100,0.0,0.0
2025-02-14,240.6609204580431,244.9504238462646,240.40156080072015,244.00274658203125,40896200,0.0,0.0
2025-02-18,243.55383619329416,244.5813199542748,241.2494791133952,243.87306213378903,48822500,0.0,0.0
2025-02-19,244.06260076305156,245.40929524371265,242.56626341463,244.27207946777344,32204200,0.0,0.0
2025-02-20,244.34191013103748,246.1774135823035,243.69348816231408,245.229736328125,32316900,0.0,0.0
2025-02-21,245.34944139409683,248.08275639920348,244.6212281548445,244.9504241943359,53197400,0.0,0.0
2025-02-24,244.3319283268952,248.25234005966587,243.82317911276243,246.49664306640625,51326400,0.0,0.0
2025-02-25,247.3944454522674,249.38956194785015,244.3119941197594,246.4367828369141,48013300,0.0,0.0
2025-02-26,243.7333937698084,244.3818005030484,238.5460942392985,239.77308654785156,44433600,0.0,0.0
2025-02-27,238.82541422357912,241.86796980219768,236.4811463462344,236.72056579589844,41153600,0.0,0.0
2025-02-28,236.3714220145579,241.49887076126777,229.63790389196947,241.24948120117188,56833400,0.0,0.0
2025-03-03,241.19958958341564,243.43412542285543,235.53346633482457,237.4487762451172,47184000,0.0,0.0
2025-03-04,237.1295800554318,239.4838181516717,234.10696453181083,235.3539123535156,53798100,0.0,0.0
2025-03-05,234.84515699420857,235.97240266650644,228.67026910680244,235.1643829345703,47227600,0.0,0.0
2025-03-06,233.86756011302523,237.27920752401755,232.59068676229825,234.75538635253903,45170400,0.0,0.0
2025-03-07,234.53591456798168,240.78062356819368,234.1867631010968,238.4862518310547,46273600,0.0,0.0
2025-03-10,234.96486230654432,235.583358769024,223.6725108894593,226.9245452880859,72071200,0.0,0.0
2025-03-11,223.26351528828417,225.2885573705892,216.9190440448537,220.30076599121097,76137400,0.0,0.0
2025-03-12,219.60246770742089,221.20853706339403,214.38524243690583,216.45018005371097,62547500,0.0,0.0
2025-03-13,215.4227092543014,216.31053552178076,207.9110965632093,209.1680145263672,61368300,0.0,0.0
2025-03-14,210.7341834889886,213.42758776028128,209.0682630129612,212.96871948242188,60107600,0.0,0.0
2025-03-17,212.78914514941675,214.69448503570536,209.4573042902151,213.4774627685547,48073400,0.0,0.0
2025-03-18,213.6370660568716,214.62463892519543,210.97358751075308,212.170654296875,42432400,0.0,0.0
2025-03-19,213.6969181399133,218.22582565599035,213.2280645696868,214.7144317626953,54385400,0.0,0.0
2025-03-20,213.46749271646212,216.9589465476154,211.70181037410745,213.5772247314453,48862900,0.0,0.0
2025-03-21,211.04340788811464,218.30563028145065,210.764092813104,217.73703002929688,94127800,0.0,0.0
2025-03-24,220.460369765545,220.93919345594836,218.04628066528423,220.19102478027344,44299500,0.0,0.0
2025-03-25,220.23093972638688,223.55281053469955,219.5426220965296,223.2036590576172,34493600,0.0,0.0
2025-03-26,222.96422035625233,224.4705429297273,219.93165022699972,220.9890594482422,34466100,0.0,0.0
2025-03-27,220.84940592957577,224.4406214835582,220.0214308095873,223.30340576171875,37094800,0.0,0.0
2025-03-28,221.12873402087155,223.26350805320467,217.1484711493609,217.3679351806641,39818600,0.0,0.0
2025-03-31,216.48010744476517,225.06908447075045,215.7020132379398,221.58761596679688,65299300,0.0,0.0
2025-04-01,219.2732679074421,223.13381331282267,218.36548628233527,222.64501953125,36412700,0.0,0.0
2025-04-02,220.77959080525144,224.6401362151353,220.4803202973195,223.3433074951172,35905900,0.0,0.0
2025-04-03,205.03811566571247,206.9833664271943,200.75859747782033,202.69386291503903,103419000,0.0,0.0
2025-04-04,193.4165691841804,199.39194860307396,186.88255957870848,187.92002868652344,125910900,0.0,0.0
2025-04-07,176.76731422169505,193.6759230716255,174.19361217758157,181.0169219970703,160466300,0.0,0.0
2025-04-08,186.244123618335,189.87523506652792,168.79683943762106,171.99899291992188,120859500,0.0,0.0
2025-04-09,171.53013119082922,200.1201531468693,171.47028013366514,198.3644561767578,184395900,0.0,0.0
2025-04-10,188.6083530498886,194.30440235729913,182.55316692796467,189.95504760742188,121880000,0.0,0.0
2025-04-11,185.64558871717136,199.05275825525484,185.6056778647687,197.66615295410156,87435900,0.0,0.0
2025-04-14,210.9237150406947,212.42005238891585,200.66881763194172,202.02549743652344,101352900,0.0,0.0
2025-04-15,201.36710824854455,203.01307326666696,199.31214069618733,201.64642333984375,51343900,0.0,0.0
2025-04-16,197.8756484915953,200.2099310657198,191.9002692932641,193.7956390380859,59732400,0.0,0.0
2025-04-17,196.71848747425943,198.34451232255947,193.9452767059697,196.4990234375,52164700,0.0,0.0
2025-04-21,192.79807124065383,193.32677585155812,189.3465132845993,192.68833923339844,46742500,0.0,0.0
2025-04-22,195.64111763020085,201.097762433896,195.49148998245192,199.25228881835935,52976400,0.0,0.0
2025-04-23,205.4970088747083,207.4921254657249,202.30482537338813,204.10043334960935,52929200,0.0,0.0
2025-04-24,204.38970763388747,208.32008954356945,202.44447210591895,207.8612060546875,47311000,0.0,0.0
2025-04-25,205.86608387594285,209.2378355121778,205.69650080604464,208.76898193359375,38222300,0.0,0.0
2025-04-28,209.48723454234343,210.9835719319316,206.95344326011443,209.62689208984375,38743100,0.0,0.0
2025-04-29,208.18042396697467,211.7217586344391,207.86119803545407,210.69427490234375,36827600,0.0,0.0
2025-04-30,208.78894157113288,213.0584895980106,206.1653585429303,211.9811248779297,52286500,0.0,0.0
2025-05-01,208.56948083895412,214.0360957896086,208.3899124386699,212.79913330078125,57365700,0.0,0.0
2025-05-02,205.58677037884885,206.48458191182937,201.66637387157863,204.8485870361328,101010600,0.0,0.0
2025-05-05,202.6040848015313,203.60164304236295,197.72602561272544,198.40435791015625,69018500,0.0,0.0
2025-05-06,197.72601327833053,200.16004244803628,196.53891661034845,198.0252685546875,51216500,0.0,0.0
2025-05-07,198.6836658614824,198.9530108388585,192.77812311451905,195.7707977294922,68536700,0.0,0.0
2025-05-08,197.2372161152265,199.56152863729463,194.20463054641704,197.00778198242188,50478900,0.0,0.0
2025-05-09,198.51409591462888,200.0503289543839,197.05765414160055,198.0452423095703,36453900,0.0,0.0
2025-05-12,210.7308445260501,211.0305074927824,206.5156271207593,210.5510406494141,63775800,0.26,0.0
2025-05-13,210.19144790738707,213.1580823159532,208.7630762803323,212.68861389160156,51909300,0.0,0.0
2025-05-14,212.18917192393897,213.69746987061376,210.34127831689767,212.08929443359375,49325800,0.0,0.0
2025-05-15,210.71086343228015,212.71859464512332,209.30245815432872,211.21029663085935,45029500,0.0,0.0
2025-05-16,212.11926693678467,212.32903558469047,209.53220664773164,211.0205078125,54737900,0.0,0.0
2025-05-19,207.67431083672193,209.2425231134968,204.02843943795537,208.54331970214844,46140500,0.0,0.0
2025-05-20,207.4345828831543,208.2336790492342,204.79757620413463,206.62550354003903,42496600,0.0,0.0
2025-05-21,204.93741112479617,206.80528635778637,200.4824756537251,201.86090087890625,59211800,0.0,0.0
2025-05-22,200.4824720941681,202.52015274475195,199.4736073247078,201.13172912597656,46742400,0.0,0.0
2025-05-23,193.4504526925712,197.4758830409797,193.24069928507132,195.04864501953125,78432900,0.0,0.0
2025-05-27,198.07520901450675,200.51244545494848,197.20618488735448,199.98304748535156,56288500,0.0,0.0
2025-05-28,200.36260025266836,202.50017366149785,199.67338002302156,200.1927947998047,45339700,0.0,0.0
2025-05-29,203.3492174371598,203.57895243464628,198.28495762525483,199.72332763671875,51396800,0.0,0.0
2025-05-30,199.14398126681596,201.73105672211125,196.55692105301176,200.622314453125,70819900,0.0,0.0
2025-06-02,200.05295557621693,201.9008644592711,199.89313329888972,201.47134399414065,35423300,0.0,0.0
2025-06-03,201.1217444882778,203.5389992121068,200.7321872237246,203.03956604003903,46381600,0.0,0.0
2025-06-04,202.6799822074808,206.0062091045683,201.8709028727957,202.590087890625,43604000,0.0,0.0
2025-06-05,203.26931435006065,204.5178973620389,199.92310578136215,200.4025726318359,55126100,0.0,0.0
2025-06-06,202.76987228695745,205.4668084267123,201.82095228760733,203.68882751464844,46607700,0.0,0.0
2025-06-09,204.15830357568728,205.76647909477697,199.79326227022588,201.2216339111328,72862600,0.0,0.0
2025-06-10,200.3726011094186,204.11835001917973,200.34263633745985,202.44024658203125,54672600,0.0,0.0
2025-06-11,203.26930749599725,204.26817387189897,198.18508130061548,198.55465698242188,60989900,0.0,0.0
2025-06-12,198.85432303920933,199.45363372918547,197.13627162659284,198.97418212890625,43904600,0.0,0.0
2025-06-13,199.50357538920457,200.1428492549886,195.47814514596445,196.227294921875,51447300,0.0,0.0
2025-06-16,197.07634287373045,198.46476655376847,196.33717625414863,198.195068359375,43020700,0.0,0.0
2025-06-17,196.97644196425617,198.16509536417735,194.98870767431248,195.418212890625,38856200,0.0,0.0
2025-06-18,195.71787336797544,197.3460303816964,194.84886452825484,196.35714721679688,45394700,0.0,0.0
2025-06-20,198.01527480684123,201.4713439140944,196.6368343380514,200.7721405029297,96813500,0.0,0.0
2025-06-23,201.40143343464243,202.07067208145295,198.7344620242812,201.2715759277344,55814300,0.0,0.0
2025-06-24,202.36033429336192,203.2093768046809,199.9730442780961,200.07293701171875,54064000,0.0,0.0
2025-06-25,201.2216365357081,203.43912119943792,200.39257558111612,201.33151245117188,39525700,0.0,0.0
2025-06-26,201.20164572639828,202.41028074115465,199.23389299836737,200.7721405029297,50799100,0.0,0.0
2025-06-27,201.66113009938155,202.98962419564972,199.77327327657756,200.85205078125,73188600,0.0,0.0
2025-06-30,201.7809871041056,207.15489297707504,199.0341046248948,204.9374084472656,91912800,0.0,0.0
2025-07-01,206.4357061767528,209.95171998702364,205.90630823197935,207.58441162109375,78788900,0.0,0.0
2025-07-02,208.6731759252599,213.09814660534315,207.9040445567577,212.1991729736328,67941800,0.0,0.0
2025-07-03,211.90950026104147,214.4066662563,211.56988934364432,213.30792236328125,34955800,0.0,0.0
2025-07-07,212.43889126622693,215.9848699115094,208.563300132892,209.7119903564453,50229000,0.0,0.0
2025-07-08,209.8618364392891,211.1903153368944,208.213697736729,209.7719268798828,42848900,0.0,0.0
2025-07-09,209.2924745188519,211.09043707809712,206.98509558510867,210.9006500244141,48749400,0.0,0.0
2025-07-10,210.27134950514616,213.237983779078,209.7918979255535,212.1692047119141,44443600,0.0,0.0
2025-07-11,210.33129628612951,211.88952536572023,209.6220944658076,210.92062377929688,39765800,0.0,0.0
2025-07-14,209.69201166358403,210.670911689046,207.3047216270235,208.3834991455078,38840100,0.0,0.0
2025-07-15,208.9828312368767,211.64980271899068,208.6831682659836,208.8729553222656,42296300,0.0,0.0
2025-07-16,210.06160887608695,212.1592191902425,208.40348697906975,209.92176818847656,47490500,0.0,0.0
2025-07-17,210.33130094399476,211.5599023237274,209.35240091776063,209.78192138671875,48068100,0.0,0.0
2025-07-18,210.63095139102305,211.54990664350103,209.46227954032304,210.9405975341797,48974600,0.0,0.0
2025-07-21,211.8595616297783,215.53538252867688,211.39009321998003,212.23912048339844,51377400,0.0,0.0
2025-07-22,212.89838571641525,214.7063314773177,211.9894136266437,214.15695190429688,46404100,0.0,0.0
2025-07-23,214.75626907170553,214.90609293027535,212.1692088371252,213.9072265625,46989300,0.0,0.0
2025-07-24,213.65751035981805,215.44548969662856,213.28793468034505,213.5176696777344,46022600,0.0,0.0
2025-07-25,214.45660521718813,214.9960015887686,213.15807589620647,213.63754272460935,40268800,0.0,0.0
2025-07-28,213.78737619229815,214.6064539631857,212.81847455673216,213.8073577880859,37858000,0.0,0.0
2025-07-29,213.93719187335407,214.5664825639156,210.58101550100253,211.0305023193359,51411700,0.0,0.0
2025-07-30,211.65977882345743,212.14922883427735,207.4845246907379,208.81301879882812,45512500,0.0,0.0
2025-07-31,208.25365677749065,209.60211724381097,206.92516266487007,207.3347015380859,80698400,0.0,0.0
2025-08-01,210.63095505795985,213.33788973606855,201.27158167093617,202.1505889892578,104434500,0.0,0.0
2025-08-04,204.27816503495924,207.64435521756303,201.4513712516652,203.11949157714844,75109300,0.0,0.0
2025-08-05,203.1694082424696,205.1072113881769,201.93082373064988,202.68995666503903,44155100,0.0,0.0
2025-08-06,205.39689808550256,215.1358452662651,205.3569348951669,213.0082550048828,108483100,0.0,0.0
2025-08-07,218.63187314031333,220.59964108330857,216.33447747046455,219.7805633544922,90224800,0.0,0.0
2025-08-08,220.57966572513484,230.73813503605493,219.00145500716468,229.0900115966797,113854000,0.0,0.0
2025-08-11,227.9199981689453,229.55999755859375,224.7599945068359,227.17999267578125,61806100,0.26,0.0
2025-08-12,228.0099945068359,230.8000030517578,227.07000732421875,229.6499938964844,55626200,0.0,0.0
2025-08-13,231.07000732421875,235.0,230.42999267578125,233.3300018310547,69878500,0.0,0.0
2025-08-14,234.05999755859375,235.1199951171875,230.8500061035156,232.77999877929688,51916300,0.0,0.0
2025-08-15,234.0,234.27999877929688,229.33999633789065,231.58999633789065,56038700,0.0,0.0
2025-08-18,231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,37476200,0.0,0.0
2025-08-19,231.27999877929688,232.8699951171875,229.3500061035156,230.55999755859375,39402600,0.0,0.0
2025-08-20,229.97999572753903,230.47000122070312,225.77000427246097,226.0099945068359,42263900,0.0,0.0
2025-08-21,226.27000427246097,226.52000427246097,223.77999877929688,224.8999938964844,30621200,0.0,0.0
2025-08-22,226.1699981689453,229.08999633789065,225.41000366210935,227.7599945068359,42477800,0.0,0.0
2025-08-25,226.47999572753903,229.3000030517578,226.22999572753903,227.16000366210935,30983100,0.0,0.0
2025-08-26,226.8699951171875,229.4900054931641,224.69000244140625,229.30999755859375,54575100,0.0,0.0
2025-08-27,228.61000061035156,230.8999938964844,228.2599945068359,230.4900054931641,31259500,0.0,0.0
2025-08-28,230.82000732421875,233.41000366210935,229.33999633789065,232.55999755859375,38074700,0.0,0.0
2025-08-29,232.5099945068359,233.3800048828125,231.3699951171875,232.13999938964844,39418400,0.0,0.0
2025-09-02,229.25,230.8500061035156,226.97000122070312,229.72000122070312,44075600,0.0,0.0
2025-09-03,237.2100067138672,238.8500061035156,234.36000061035156,238.47000122070312,66427800,0.0,0.0
2025-09-04,238.4499969482422,239.8999938964844,236.7400054931641,239.77999877929688,47549400,0.0,0.0
2025-09-05,240.0,241.32000732421875,238.4900054931641,239.69000244140625,54870400,0.0,0.0
2025-09-08,239.3000030517578,240.1499938964844,236.33999633789065,237.8800048828125,48999500,0.0,0.0
2025-09-09,237.0,238.77999877929688,233.36000061035156,234.3500061035156,66313900,0.0,0.0
2025-09-10,232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,83440800,0.0,0.0
2025-09-11,226.8800048828125,230.4499969482422,226.6499938964844,230.02999877929688,50208600,0.0,0.0
2025-09-12,229.22000122070312,234.5099945068359,229.02000427246097,234.07000732421875,55824200,0.0,0.0
2025-09-15,237.0,238.19000244140625,235.02999877929688,236.6999969482422,42699500,0.0,0.0
2025-09-16,237.17999267578125,241.22000122070312,236.32000732421875,238.1499938964844,63421100,0.0,0.0
2025-09-17,238.97000122070312,240.1000061035156,237.72999572753903,238.9900054931641,46435200,0.0,0.0
